x-axis,1,REF2
second,Volt,Volt
+1.31305000E-03,+2.78052602E-03,+2.20030890E-03
+1.31307500E-03,+2.53619819E-03,+1.98879888E-03
+1.31310000E-03,+2.31531084E-03,+1.69496424E-03
+1.31312500E-03,+2.01640927E-03,+1.40668133E-03
+1.31315000E-03,+1.55408349E-03,+1.04005286E-03
+1.31317500E-03,+973.74215E-06,+661.15283E-06
+1.31320000E-03,+495.98949E-06,+205.24443E-06
+1.31322500E-03,+25.16588E-06,-340.07232E-06
+1.31325000E-03,-664.89068E-06,-874.12760E-06
+1.31327500E-03,-1.22435983E-03,-1.48588230E-03
+1.31330000E-03,-1.98091283E-03,-2.05117787E-03
+1.31332500E-03,-2.60705390E-03,-2.74251798E-03
+1.31335000E-03,-3.31877955E-03,-3.41289603E-03
+1.31337500E-03,-4.09174809E-03,-4.07545738E-03
+1.31340000E-03,-4.70186468E-03,-4.69964947E-03
+1.31342500E-03,-5.36379707E-03,-5.26129825E-03
+1.31345000E-03,-6.01029415E-03,-5.96847016E-03
+1.31347500E-03,-6.64183409E-03,-6.50111616E-03
+1.31350000E-03,-7.17853061E-03,-6.99154953E-03
+1.31352500E-03,-7.63922732E-03,-7.38969208E-03
+1.31355000E-03,-8.17745131E-03,-7.87147506E-03
+1.31357500E-03,-8.51706910E-03,-8.17112045E-03
+1.31360000E-03,-8.78254018E-03,
+1.31362500E-03,-8.96663277E-03,
+1.31365000E-03,-9.16661054E-03,
+1.31367500E-03,-9.18655769E-03,
+1.31370000E-03,-9.24486837E-03,
+1.31372500E-03,-9.18309150E-03,
+1.31375000E-03,-8.96597999E-03,
+1.31377500E-03,-8.71738546E-03,
+1.31380000E-03,-8.35906094E-03,
+1.31382500E-03,-8.06905671E-03,
+1.31385000E-03,-7.68589570E-03,
+1.31387500E-03,-7.10037137E-03,
+1.31390000E-03,-6.49339111E-03,
+1.31392500E-03,-5.93342205E-03,
+1.31395000E-03,-5.35134611E-03,
+1.31397500E-03,-4.57876864E-03,
+1.31400000E-03,-4.02702243E-03,
+1.31402500E-03,-3.28976561E-03,
+1.31405000E-03,-2.55236317E-03,
+1.31407500E-03,-2.02302777E-03,
+1.31410000E-03,-1.37066417E-03,
+1.31412500E-03,-706.19998E-06,
+1.31415000E-03,-84.56200E-06,
+1.31417500E-03,+365.98098E-06,
+1.31420000E-03,+736.63193E-06,
+1.31422500E-03,+1.11789190E-03,
+1.31425000E-03,+1.54892703E-03,
+1.31427500E-03,+1.89304911E-03,
+1.31430000E-03,+2.08081141E-03,
+1.31432500E-03,+2.22832030E-03,
+1.31435000E-03,+2.20827817E-03,
+1.31437500E-03,+2.17022611E-03,
+1.31440000E-03,+2.16367816E-03,
+1.31442500E-03,+1.87754233E-03,
+1.31445000E-03,+1.53844254E-03,
+1.31447500E-03,+1.15571270E-03,
+1.31450000E-03,+832.28642E-06,
+1.31452500E-03,+377.05251E-06,
+1.31455000E-03,-209.99929E-06,
+1.31457500E-03,-793.26590E-06,
+1.31460000E-03,-1.29371008E-03,
+1.31462500E-03,-1.92632191E-03,
+1.31465000E-03,-2.60523066E-03,
+1.31467500E-03,-3.28679542E-03,
+1.31470000E-03,-3.90071529E-03,
+1.31472500E-03,-4.55996030E-03,
+1.31475000E-03,-5.14053832E-03,
+1.31477500E-03,-5.93255159E-03,
+1.31480000E-03,-6.43889728E-03,
+1.31482500E-03,-7.03624542E-03,
+1.31485000E-03,-7.48295678E-03,
+1.31487500E-03,-7.86286808E-03,
+1.31490000E-03,-8.15533387E-03,
+1.31492500E-03,-8.40003225E-03,
+1.31495000E-03,-8.60835588E-03,
+1.31497500E-03,-8.62225530E-03,
+1.31500000E-03,-8.74057780E-03,
+1.31502500E-03,-8.66277283E-03,
+1.31505000E-03,-8.48811245E-03,
+1.31507500E-03,-8.37049188E-03,
+1.31510000E-03,-8.10548694E-03,
+1.31512500E-03,-7.78564262E-03,
+1.31515000E-03,-7.28766270E-03,
+1.31517500E-03,-6.76203410E-03,
+1.31520000E-03,-6.17861130E-03,
+1.31522500E-03,-5.62006388E-03,
+1.31525000E-03,-4.98484427E-03,
+1.31527500E-03,-4.37807176E-03,
+1.31530000E-03,-3.77078546E-03,
+1.31532500E-03,-3.08608527E-03,
+1.31535000E-03,-2.51445643E-03,
+1.31537500E-03,-1.87626542E-03,
+1.31540000E-03,-1.31921591E-03,
+1.31542500E-03,-535.79153E-06,
+1.31545000E-03,-25.24940E-06,
+1.31547500E-03,+332.32587E-06,
+1.31550000E-03,+723.77092E-06,
+1.31552500E-03,+1.21773651E-03,
+1.31555000E-03,+1.47927134E-03,
+1.31557500E-03,+1.66270272E-03,
+1.31560000E-03,+1.82230105E-03,
+1.31562500E-03,+1.82755611E-03,
+1.31565000E-03,+1.85986436E-03,
+1.31567500E-03,+1.76193465E-03,
+1.31570000E-03,+1.42743594E-03,
+1.31572500E-03,+1.12992163E-03,
+1.31575000E-03,+895.56965E-06,
+1.31577500E-03,+544.41961E-06,
+1.31580000E-03,+28.05738E-06,
+1.31582500E-03,-565.34879E-06,
+1.31585000E-03,-990.68444E-06,
+1.31587500E-03,-1.55182788E-03,
+1.31590000E-03,-2.20061313E-03,
+1.31592500E-03,-2.75215702E-03,
+1.31595000E-03,-3.45895415E-03,
+1.31597500E-03,-4.00462278E-03,
+1.31600000E-03,-4.51629076E-03,
+1.31602500E-03,-5.18347158E-03,
+1.31605000E-03,-5.69435020E-03,
+1.31607500E-03,-6.23947760E-03,
+1.31610000E-03,-6.71835853E-03,
+1.31612500E-03,-7.10829059E-03,
+1.31615000E-03,-7.39665490E-03,
+1.31617500E-03,-7.69804605E-03,
+1.31620000E-03,-7.87579121E-03,
+1.31622500E-03,-7.98133289E-03,
+1.31625000E-03,-8.07935094E-03,
+1.31627500E-03,-8.02911567E-03,
+1.31630000E-03,-7.82839105E-03,
+1.31632500E-03,-7.64495606E-03,
+1.31635000E-03,-7.44335645E-03,
+1.31637500E-03,-7.17732998E-03,
+1.31640000E-03,-6.89651615E-03,
+1.31642500E-03,-6.42852464E-03,
+1.31645000E-03,-5.96611353E-03,
+1.31647500E-03,-5.61032654E-03,
+1.31650000E-03,-5.05196424E-03,
+1.31652500E-03,-4.52131304E-03,
+1.31655000E-03,-4.09334218E-03,
+1.31657500E-03,,
