x-axis,3,REF2
+1.31275000E-03,-24.54136498E-03,-1.03185745E-03
+1.31277500E-03,-24.46699274E-03,-509.53131E-06
+1.31280000E-03,-24.32768679E-03,-8.01374E-06
+1.31282500E-03,-24.08364721E-03,+477.85111E-06
+1.31285000E-03,-23.79005227E-03,+865.04906E-06
+1.31287500E-03,-23.37528553E-03,+1.30254108E-03
+1.31290000E-03,-22.91149108E-03,+1.64796781E-03
+1.31292500E-03,-22.34834770E-03,+1.91268842E-03
+1.31295000E-03,-21.73461538E-03,+2.06820789E-03
+1.31297500E-03,-21.04140801E-03,+2.18212921E-03
+1.31300000E-03,-20.31433177E-03,+2.35952039E-03
+1.31302500E-03,-19.52300926E-03,+2.29199217E-03
+1.31305000E-03,-18.68505607E-03,+2.20030890E-03
+1.31307500E-03,-17.82906941E-03,+1.98879888E-03
+1.31310000E-03,-16.93377279E-03,+1.69496424E-03
+1.31312500E-03,-16.01343526E-03,+1.40668133E-03
+1.31315000E-03,-15.10055262E-03,+1.04005286E-03
+1.31317500E-03,-14.18236819E-03,+661.15283E-06
+1.31320000E-03,-13.30786597E-03,+205.24443E-06
+1.31322500E-03,-12.43024008E-03,-340.07232E-06
+1.31325000E-03,-11.58074740E-03,-874.12760E-06
+1.31327500E-03,-10.76186697E-03,-1.48588230E-03
+1.31330000E-03,-10.03522339E-03,-2.05117787E-03
+1.31332500E-03,-9.32536470E-03,-2.74251798E-03
+1.31335000E-03,-8.71420277E-03,-3.41289603E-03
+1.31337500E-03,-8.12641076E-03,-4.07545738E-03
+1.31340000E-03,-7.61989502E-03,-4.69964947E-03
+1.31342500E-03,-7.21072738E-03,-5.26129825E-03
+1.31345000E-03,-6.88550589E-03,-5.96847016E-03
+1.31347500E-03,-6.65903122E-03,-6.50111616E-03
+1.31350000E-03,-6.47833215E-03,-6.99154953E-03
+1.31352500E-03,-6.38712496E-03,-7.38969208E-03
+1.31355000E-03,-6.37118883E-03,-7.87147506E-03
+1.31357500E-03,-6.46009276E-03,-8.17112045E-03
+1.31360000E-03,-6.56719719E-03,
+1.31362500E-03,-6.82475990E-03,
+1.31365000E-03,-7.09078606E-03,
+1.31367500E-03,-7.40103565E-03,
+1.31370000E-03,-7.81008782E-03,
+1.31372500E-03,-8.20097568E-03,
+1.31375000E-03,-8.67697203E-03,
+1.31377500E-03,-9.16834702E-03,
+1.31380000E-03,-9.62837076E-03,
+1.31382500E-03,-10.15630292E-03,
+1.31385000E-03,-10.62158805E-03,
+1.31387500E-03,-11.09799536E-03,
+1.31390000E-03,-11.52517144E-03,
+1.31392500E-03,-11.95010004E-03,
+1.31395000E-03,-12.31196100E-03,
+1.31397500E-03,-12.63608739E-03,
+1.31400000E-03,-12.89976055E-03,
+1.31402500E-03,-13.10932521E-03,
+1.31405000E-03,-13.24048369E-03,
+1.31407500E-03,-13.33276275E-03,
+1.31410000E-03,-13.30946007E-03,
+1.31412500E-03,-13.25143100E-03,
+1.31415000E-03,-13.08921313E-03,
+1.31417500E-03,-12.88770096E-03,
+1.31420000E-03,-12.56564144E-03,
+1.31422500E-03,-12.18945050E-03,
+1.31425000E-03,-11.77693486E-03,
+1.31427500E-03,-11.27417446E-03,
+1.31430000E-03,-10.72069787E-03,
+1.31432500E-03,-10.13252565E-03,
+1.31435000E-03,-9.49106715E-03,
+1.31437500E-03,-8.81499353E-03,
+1.31440000E-03,-8.13200110E-03,
+1.31442500E-03,-7.42297609E-03,
+1.31445000E-03,-6.72268379E-03,
+1.31447500E-03,-6.02718222E-03,
+1.31450000E-03,-5.35305848E-03,
+1.31452500E-03,-4.67765933E-03,
+1.31455000E-03,-4.04851581E-03,
+1.31457500E-03,-3.48541374E-03,
+1.31460000E-03,-2.97910936E-03,
+1.31462500E-03,-2.51074700E-03,
+1.31465000E-03,-2.14490788E-03,
+1.31467500E-03,-1.86372771E-03,
+1.31470000E-03,-1.61018959E-03,
+1.31472500E-03,-1.47124938E-03,
+1.31475000E-03,-1.40741740E-03,
+1.31477500E-03,-1.43956616E-03,
+1.31480000E-03,-1.57599387E-03,
+1.31482500E-03,-1.80061484E-03,
+1.31485000E-03,-2.09408346E-03,
+1.31487500E-03,-2.46996354E-03,
+1.31490000E-03,-2.90011916E-03,
+1.31492500E-03,-3.44158410E-03,
+1.31495000E-03,-3.97702392E-03,
+1.31497500E-03,-4.61371430E-03,
+1.31500000E-03,-5.26750375E-03,
+1.31502500E-03,-5.99339626E-03,
+1.31505000E-03,-6.73812304E-03,
+1.31507500E-03,-7.45498978E-03,
+1.31510000E-03,-8.19693662E-03,
+1.31512500E-03,-8.91130050E-03,
+1.31515000E-03,-9.65147023E-03,
+1.31517500E-03,-10.28594901E-03,
+1.31520000E-03,-10.98342489E-03,
+1.31522500E-03,-11.54995877E-03,
+1.31525000E-03,-12.11107176E-03,
+1.31527500E-03,-12.58337881E-03,
+1.31530000E-03,-13.00327517E-03,
+1.31532500E-03,-13.34845406E-03,
+1.31535000E-03,-13.61375961E-03,
+1.31537500E-03,-13.81275143E-03,
+1.31540000E-03,-13.93331356E-03,
+1.31542500E-03,-13.95790672E-03,
+1.31545000E-03,-13.90562869E-03,
+1.31547500E-03,-13.77366668E-03,
+1.31550000E-03,-13.58699767E-03,
+1.31552500E-03,-13.33770213E-03,
+1.31555000E-03,-13.02690319E-03,
+1.31557500E-03,-12.63390384E-03,
+1.31560000E-03,-12.21278243E-03,
+1.31562500E-03,-11.75292332E-03,
+1.31565000E-03,-11.27002354E-03,
+1.31567500E-03,-10.75294281E-03,
+1.31570000E-03,-10.22175642E-03,
+1.31572500E-03,-9.70367105E-03,
+1.31575000E-03,-9.17953071E-03,
+1.31577500E-03,-8.67726208E-03,
+1.31580000E-03,-8.20013264E-03,
+1.31582500E-03,-7.76397270E-03,
+1.31585000E-03,-7.36406691E-03,
+1.31587500E-03,-6.99322390E-03,
+1.31590000E-03,-6.70548704E-03,
+1.31592500E-03,-6.43641831E-03,
+1.31595000E-03,-6.26356640E-03,
+1.31597500E-03,-6.13674397E-03,
+1.31600000E-03,-6.08354272E-03,
+1.31602500E-03,-6.09139983E-03,
+1.31605000E-03,-6.15019535E-03,
+1.31607500E-03,-6.25753676E-03,
